StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q2_5_TEXT,Q6,Q16,Q14,Q14_6_TEXT,Q3,Q4,Q5,Q12,Q12_5_TEXT
2020-05-19 20:04:20,2020-05-19 20:04:49,IP Address,100,29,True,2020-05-19 20:04:50,R_3R2u2rvZUYavWkK,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Subject related to major",,Yes,Winter,No,Humanities,
2020-05-19 20:00:24,2020-05-19 20:04:59,IP Address,100,274,True,2020-05-19 20:04:59,R_3PKlIJHCd33WQP7,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,Humanities,
2020-05-19 20:05:19,2020-05-19 20:06:05,IP Address,100,45,True,2020-05-19 20:06:05,R_3ozucxXp2gCGBXZ,email,EN,Yes,,,Junior,No,,,Yes,Spring,Yes,Humanities,
2020-05-19 20:10:00,2020-05-19 20:10:58,IP Address,100,58,True,2020-05-19 20:10:58,R_RQB6Ryo3CNwLjEd,email,EN,No,Others,Double major and didn’t want my terms at Carleton to be overwhelming,,,,,Yes,Spring,Yes,STEM,
2020-05-19 20:18:05,2020-05-19 20:18:56,IP Address,100,51,True,2020-05-19 20:18:57,R_1KdpiIpZsV6Wtiw,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Subject related to major,Interest in a language",,No,,Yes,Other,Environmental Studies (all of the above!)
2020-05-19 20:21:26,2020-05-19 20:22:03,IP Address,100,36,True,2020-05-19 20:22:03,R_2q94SOS5JiRplMT,email,EN,Yes,,,Junior,Yes,"Subject related to major,Travel through Europe",,Yes,Winter,Yes,STEM,
2020-05-19 20:27:47,2020-05-19 20:28:18,IP Address,100,31,True,2020-05-19 20:28:19,R_vf3NUzXsPPDxiql,email,EN,Yes,,,Junior,Yes,Subject related to major,,No,,Yes,STEM,
2020-05-19 20:29:16,2020-05-19 20:29:40,IP Address,100,24,True,2020-05-19 20:29:40,R_2zqNiIdvrSmxysj,email,EN,No,Fulfilling Course Requirements,,,,,,No,,Yes,STEM,
2020-05-19 20:30:25,2020-05-19 20:31:11,IP Address,100,45,True,2020-05-19 20:31:11,R_3Lkmjie9tQW1sAX,email,EN,No,"Fulfilling Course Requirements,Conflict with varsity athletics",,,,,,,Winter,Yes,Social Sciences,
2020-05-19 21:00:23,2020-05-19 21:00:51,IP Address,100,28,True,2020-05-19 21:00:51,R_3QVGoDgDqWIrVnt,email,EN,Yes,,,Junior,No,,,No,,No,Social Sciences,
2020-05-19 21:05:54,2020-05-19 21:07:03,IP Address,100,68,True,2020-05-19 21:07:03,R_2v2GAoGigIyAD6U,email,EN,Yes,,,Senior,Yes,"Explore and study culture,Interest in a language",,No,,Yes,Humanities,
2020-05-19 14:48:08,2020-05-19 21:13:28,IP Address,100,23119,True,2020-05-19 21:13:28,R_1Ii95SPiU7Iry6T,email,EN,No,Fulfilling Course Requirements,,,,,,No,,Yes,STEM,
2020-05-19 21:13:28,2020-05-19 21:14:52,IP Address,100,83,True,2020-05-19 21:14:52,R_2yjsimoi1iMOdQg,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major",,No,,Yes,Social Sciences,
2020-05-19 21:18:20,2020-05-19 21:18:55,IP Address,100,35,True,2020-05-19 21:18:55,R_ZBL801b8NF8TTjj,email,EN,Yes,,,,Yes,"Explore and study culture,Travel through Europe",,No,,Yes,,
2020-05-19 21:19:53,2020-05-19 21:21:50,IP Address,100,116,True,2020-05-19 21:21:50,R_1NaIokBz8VRuuzC,email,EN,No,Others,"cronic medcial condition,not wanting to leave country",,,,,No,,No,STEM,
2020-05-19 21:25:27,2020-05-19 21:26:11,IP Address,100,43,True,2020-05-19 21:26:11,R_3OkUwMtcThpqShn,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,No,"STEM,Social Sciences",
2020-05-19 21:37:52,2020-05-19 21:38:30,IP Address,100,38,True,2020-05-19 21:38:31,R_1d6LZeLIs769khp,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Other",Sustainability,No,,Yes,Humanities,
2020-05-19 21:39:18,2020-05-19 21:40:17,IP Address,100,58,True,2020-05-19 21:40:17,R_YXFBRLWFHiYDoY1,email,EN,No,Others,,,No,,,No,,Yes,Other,CAMS
2020-05-19 21:43:36,2020-05-19 21:44:08,IP Address,100,31,True,2020-05-19 21:44:08,R_3R8zv2XPM5vaKD5,email,EN,Yes,,,Junior,Yes,Subject related to major,,No,,Yes,STEM,
2020-05-19 21:46:33,2020-05-19 21:47:24,IP Address,100,51,True,2020-05-19 21:47:24,R_3R2Uqt8xM0afQZu,email,EN,Yes,,,,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,Yes,Fall,Yes,Other,undecided
2020-05-19 22:00:36,2020-05-19 22:01:17,IP Address,100,40,True,2020-05-19 22:01:17,R_3HU0Q1Giz1MGTtX,email,EN,Yes,,,Sophomore,No,,,No,,Yes,STEM,
2020-05-19 22:04:24,2020-05-19 22:04:55,IP Address,100,31,True,2020-05-19 22:04:55,R_eeQcO5TANugmwO5,email,EN,Yes,,,Sophomore,No,,,No,,Yes,"Humanities,Arts",
2020-05-19 22:06:57,2020-05-19 22:07:26,IP Address,100,29,True,2020-05-19 22:07:26,R_2wsQo8Nu21C5mhJ,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-19 22:12:35,2020-05-19 22:14:29,IP Address,100,114,True,2020-05-19 22:14:30,R_3DirHGdRwKNqtOv,email,EN,Yes,,,"Sophomore,Junior",Yes,Other,I did not attend a European program,No,,Yes,STEM,
2020-05-19 22:21:26,2020-05-19 22:22:08,IP Address,100,41,True,2020-05-19 22:22:08,R_2c0g91GYr1oNgVO,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Travel through Europe",,No,,Yes,Humanities,
2020-05-19 21:19:25,2020-05-19 22:26:43,IP Address,100,4037,True,2020-05-19 22:26:43,R_2eR8nF27DEHYImn,email,EN,No,,,,No,,,No,,No,STEM,
2020-05-19 22:42:21,2020-05-19 22:43:06,IP Address,100,44,True,2020-05-19 22:43:06,R_1CK3An1x6pn3Fes,email,EN,No,Others,,,,,,,,No,STEM,
2020-05-19 22:47:05,2020-05-19 22:48:18,IP Address,100,73,True,2020-05-19 22:48:18,R_1gOTeojdI4YJLKZ,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-19 22:50:50,2020-05-19 22:51:51,IP Address,100,61,True,2020-05-19 22:51:52,R_1etIPrCzK9um5sd,email,EN,No,"Conflict with varsity athletics,Others",I didn't see this as my one chance to go or live abroad and I really did not want to miss a term at Carleton,,,,,,"Fall,Winter",No,STEM,
2020-05-19 23:04:57,2020-05-19 23:05:31,IP Address,100,34,True,2020-05-19 23:05:31,R_3GlbYoBeZOHdMEE,email,EN,Yes,,,,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,"Humanities,Social Sciences",
2020-05-19 23:58:11,2020-05-19 23:58:39,IP Address,100,28,True,2020-05-19 23:58:39,R_1IT4kOI0OnxubVL,email,EN,Yes,,,Junior,No,,,No,,Yes,Social Sciences,
2020-05-20 00:01:17,2020-05-20 00:01:46,IP Address,100,28,True,2020-05-20 00:01:46,R_3KxQ38ZZctnHrQm,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-20 00:30:47,2020-05-20 00:31:50,IP Address,100,62,True,2020-05-20 00:31:52,R_10TP9QeVnwwvGWu,email,EN,Yes,,,Junior,Yes,Subject related to major,,No,,Yes,Humanities,
2020-05-20 00:34:38,2020-05-20 00:35:16,IP Address,100,38,True,2020-05-20 00:35:17,R_1o0di0mv44VEmLV,email,EN,No,Others,"The two trips I applied for ended up getting canceled ",,,,,No,,Yes,STEM,
2020-05-20 00:51:39,2020-05-20 00:52:21,IP Address,100,41,True,2020-05-20 00:52:21,R_3gRGiBEChb8ouXY,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,Social Sciences,
2020-05-20 01:01:32,2020-05-20 01:02:00,IP Address,100,28,True,2020-05-20 01:02:01,R_392tEIxxBRSIhoZ,email,EN,Yes,,,,No,,,No,,Yes,,
2020-05-20 02:03:40,2020-05-20 02:04:08,IP Address,100,28,True,2020-05-20 02:04:08,R_1Qs8USVQ0K1mLvI,email,EN,Yes,,,Junior,No,,,No,,Yes,Social Sciences,
2020-05-20 02:05:17,2020-05-20 02:05:52,IP Address,100,35,True,2020-05-20 02:05:52,R_1rMRu24hILIz8Bf,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Subject related to major",,No,,Yes,Arts,
2020-05-20 03:35:00,2020-05-20 03:35:38,IP Address,100,38,True,2020-05-20 03:35:38,R_3IbD0fuCHf1pcrv,email,EN,Yes,,,Junior,No,,,Yes,"Fall,Winter,Spring",Yes,"STEM,Arts",
2020-05-20 03:21:14,2020-05-20 03:45:09,IP Address,100,1434,True,2020-05-20 03:45:09,R_2ONiC9WdJeyQFq5,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,STEM,
2020-05-20 04:09:01,2020-05-20 04:09:29,IP Address,100,28,True,2020-05-20 04:09:30,R_sL6HPhxMN5vAEGR,email,EN,No,Fulfilling Course Requirements,,,,,,No,,Yes,Social Sciences,
2020-05-20 05:10:26,2020-05-20 05:11:08,IP Address,100,41,True,2020-05-20 05:11:08,R_22VSPxSe45l1CU8,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,No,Social Sciences,
2020-05-20 09:00:12,2020-05-20 09:00:41,IP Address,100,28,True,2020-05-20 09:00:41,R_2CQdGQa12PK4w4O,email,EN,Yes,,,Sophomore,Yes,Interest in a language,,No,,Yes,Social Sciences,
2020-05-20 09:37:16,2020-05-20 09:38:56,IP Address,100,99,True,2020-05-20 09:38:56,R_2Bm4de0f9IFh1zi,email,EN,Yes,,,Junior,Yes,Travel through Europe,,Yes,"Fall,Spring",Yes,Other,undeclared
2020-05-20 09:33:56,2020-05-20 09:40:01,IP Address,100,365,True,2020-05-20 09:40:01,R_1rBm08Qv6e9p8vl,email,EN,No,Others,Didn't apply due to covid,,,,,No,,Yes,STEM,
2020-05-20 09:50:44,2020-05-20 09:51:23,IP Address,100,39,True,2020-05-20 09:51:23,R_1diOw3zmRG7X6bz,email,EN,Yes,,,Junior,No,,,Yes,"Fall,Winter,Spring",Yes,Social Sciences,
2020-05-20 10:14:09,2020-05-20 10:14:36,IP Address,100,27,True,2020-05-20 10:14:36,R_290ogB6KhpJRBzD,email,EN,No,Fulfilling Course Requirements,,,,,,No,,Yes,STEM,
2020-05-20 10:32:14,2020-05-20 10:32:37,IP Address,100,22,True,2020-05-20 10:32:37,R_8oy859ytcSSh3nX,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,Social Sciences,
2020-05-20 11:08:44,2020-05-20 11:09:47,IP Address,100,62,True,2020-05-20 11:09:47,R_2zqMqqxT3WvXspF,email,EN,Yes,,,Junior,No,,,No,,Yes,Humanities,
2020-05-20 11:11:17,2020-05-20 11:12:01,IP Address,100,43,True,2020-05-20 11:12:01,R_1JKiNJaTZCfFYSs,email,EN,Yes,,,,No,,,No,,No,"STEM,Social Sciences",
2020-05-20 11:29:05,2020-05-20 11:29:46,IP Address,100,40,True,2020-05-20 11:29:46,R_2ccHya9TuHvn4cx,email,EN,Yes,,,Junior,No,,,Yes,"Fall,Winter,Spring",Yes,"STEM,Social Sciences",
2020-05-20 11:45:13,2020-05-20 11:45:43,IP Address,100,29,True,2020-05-20 11:45:43,R_3rNCqiKMzk8vr0E,email,EN,No,Others,I am already abroad,,,,,No,,Yes,"STEM,Humanities",
2020-05-20 11:47:51,2020-05-20 11:48:42,IP Address,100,51,True,2020-05-20 11:48:42,R_3jffp0BgSexoGB9,email,EN,Yes,,,Junior,No,,,Yes,Fall,Yes,Humanities,
2020-05-20 11:55:42,2020-05-20 11:56:58,IP Address,100,76,True,2020-05-20 11:56:59,R_24dcYPK5vYqf9wk,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,Arts,
2020-05-20 12:01:56,2020-05-20 12:02:36,IP Address,100,39,True,2020-05-20 12:02:36,R_25vdr0EKSG2v4i4,email,EN,Yes,,,,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,STEM,
2020-05-20 12:37:26,2020-05-20 12:38:30,IP Address,100,64,True,2020-05-20 12:38:30,R_3FKJgE6WhUzg2Ri,email,EN,Yes,,,Junior,No,,,No,,Yes,"Humanities,Social Sciences",
2020-05-20 13:10:48,2020-05-20 13:11:39,IP Address,100,51,True,2020-05-20 13:11:40,R_2ASbdOcYDsIr5ti,email,EN,No,Uncomfortable Being Alone in a Foreign Setting,,,,,,No,,No,STEM,
2020-05-20 14:29:50,2020-05-20 14:31:01,IP Address,100,70,True,2020-05-20 14:31:01,R_2QEezEmBGczfyeM,email,EN,Yes,,,Sophomore,No,,,No,,Yes,"Social Sciences,Other",PreHealth Program
2020-05-20 15:54:27,2020-05-20 15:55:33,IP Address,100,65,True,2020-05-20 15:55:33,R_2wbgaCGTCiAidkq,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-20 16:06:11,2020-05-20 16:06:43,IP Address,100,31,True,2020-05-20 16:06:43,R_1ImZfnKfGqW1GnJ,email,EN,No,Others,Conflict with non-athletic extracurriculars,,,,,No,,Yes,Social Sciences,
2020-05-20 16:48:08,2020-05-20 16:48:52,IP Address,100,43,True,2020-05-20 16:48:52,R_5o8jU7umydcRtBf,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-20 17:24:29,2020-05-20 17:25:22,IP Address,100,53,True,2020-05-20 17:25:23,R_1gGywvUE5TIzSGv,email,EN,Yes,,,Junior,Yes,Subject related to major,,No,,Yes,Social Sciences,
2020-05-20 21:59:35,2020-05-20 21:59:59,IP Address,100,24,True,2020-05-20 21:59:59,R_2z8BhZdWEgUbTEA,email,EN,Yes,,,Junior,No,,,No,,Yes,Humanities,
2020-05-20 22:15:39,2020-05-20 22:16:29,IP Address,100,49,True,2020-05-20 22:16:29,R_2aaYu9b9FTpALxg,email,EN,Yes,,,,,,,No,,Yes,"STEM,Arts",
2020-05-20 22:34:42,2020-05-20 22:35:20,IP Address,100,38,True,2020-05-20 22:35:20,R_1oBALNkbJ9uiUYt,email,EN,No,Others,COVID-19 made me want to spend more time on campus,,,,,No,,Yes,STEM,
2020-05-20 22:56:17,2020-05-20 22:56:42,IP Address,100,25,True,2020-05-20 22:56:43,R_06thDACvn62HSyl,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Interest in a language",,No,,Yes,Social Sciences,
2020-05-20 23:32:14,2020-05-20 23:32:51,IP Address,100,36,True,2020-05-20 23:32:51,R_2ePsU88F5gSk0Qz,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Interest in a language",,No,,Yes,STEM,
2020-05-20 23:55:39,2020-05-20 23:56:29,IP Address,100,49,True,2020-05-20 23:56:29,R_1n1KJHR0StVl7Cr,email,EN,No,Others,had trouble getting my feet on the ground at Carleton,,,,,No,,Yes,STEM,
2020-05-21 01:01:05,2020-05-21 01:01:40,IP Address,100,35,True,2020-05-21 01:01:40,R_2zRQCzhX121Juda,email,EN,Yes,,,,No,,,No,,No,STEM,
2020-05-21 01:29:12,2020-05-21 01:30:53,IP Address,100,100,True,2020-05-21 01:30:53,R_1N51q6hskK5Kz2b,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,"STEM,Social Sciences",
2020-05-21 02:50:46,2020-05-21 02:51:28,IP Address,100,42,True,2020-05-21 02:51:28,R_2t9w1RKUxt7MMUW,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Financial reasons,Travel through Europe,Interest in a language",,No,,Yes,"Humanities,Arts",
2020-05-19 14:43:15,2020-05-21 09:21:17,IP Address,100,153482,True,2020-05-21 09:21:17,R_Z2CbeRXK9YYsvm1,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,Other,"Double major, one humanities, one arts"
2020-05-21 09:37:20,2020-05-21 09:38:02,IP Address,100,41,True,2020-05-21 09:38:03,R_3EMagrg5hxsC6Bm,email,EN,No,Fulfilling Course Requirements,,,,,,No,,Yes,Social Sciences,
2020-05-21 10:02:50,2020-05-21 10:03:48,IP Address,100,57,True,2020-05-21 10:03:48,R_3lGsp6n8vwn8e0Q,email,EN,Yes,,,Sophomore,No,Other,Na,No,,Yes,STEM,
2020-05-21 12:00:27,2020-05-21 12:01:50,IP Address,100,83,True,2020-05-21 12:01:50,R_ByojIfneEzsRbax,email,EN,Yes,,,"Sophomore,Junior",No,,,No,,Yes,STEM,
2020-05-21 14:13:33,2020-05-21 14:14:15,IP Address,100,41,True,2020-05-21 14:14:15,R_1JQuF8q07n5PoI6,email,EN,Yes,,,,No,,,Yes,Fall,No,STEM,
2020-05-21 14:15:26,2020-05-21 14:16:27,IP Address,100,61,True,2020-05-21 14:16:27,R_3PAyFmAE31Z1bQ7,email,EN,Yes,,,,Yes,Explore and study culture,,No,,No,,
2020-05-21 15:02:13,2020-05-21 15:02:39,IP Address,100,26,True,2020-05-21 15:02:40,R_2c60hLxVrWrQpBj,email,EN,Yes,,,Junior,No,,,No,,No,STEM,
2020-05-21 18:49:50,2020-05-21 18:50:21,IP Address,100,30,True,2020-05-21 18:50:21,R_6ShBNKsFTZei2Pv,email,EN,Yes,,,Senior,No,,,No,,Yes,STEM,
2020-05-21 21:12:50,2020-05-21 21:15:00,IP Address,100,130,True,2020-05-21 21:15:01,R_2TSMp7fd1JXEoY5,email,EN,Yes,,,Sophomore,Yes,Other,"It was the content of the program, more than the location, that attracted me. (I went in the architectural studies trip)",No,,Yes,STEM,
2020-05-21 21:26:46,2020-05-21 21:27:15,IP Address,100,28,True,2020-05-21 21:27:15,R_1BWMfzGlvASkUn7,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-21 22:48:52,2020-05-21 22:49:49,IP Address,100,56,True,2020-05-21 22:49:49,R_30jciDq80nxLa4x,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Travel through Europe,Other",Academics unrelated to major,No,,Yes,STEM,
2020-05-22 00:36:56,2020-05-22 00:37:31,IP Address,100,35,True,2020-05-22 00:37:31,R_1OMK9vS8TfDVn7F,email,EN,No,Conflict with varsity athletics,,,,,,,"Fall,Winter,Spring",Yes,STEM,
2020-05-22 18:00:27,2020-05-22 18:01:04,IP Address,100,36,True,2020-05-22 18:01:04,R_3nSCg7Q2Ap2i3r4,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,"Humanities,Social Sciences,Arts",
2020-05-22 21:48:40,2020-05-22 21:51:34,IP Address,100,174,True,2020-05-22 21:51:35,R_12gSioMxyAffXEY,email,EN,No,Others,Wasn't interested in any of the programs,,,,,No,,No,Social Sciences,
2020-05-23 22:50:56,2020-05-23 22:52:11,IP Address,100,74,True,2020-05-23 22:52:11,R_2WJaHZrWHKdwhER,email,EN,No,Others,Coronavirus cancellation,,,,,Yes,Fall,Yes,STEM,
2020-05-24 01:01:10,2020-05-24 01:01:51,IP Address,100,41,True,2020-05-24 01:01:52,R_1K2YGkmhNY0rGdT,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,STEM,
2020-05-25 11:48:47,2020-05-25 11:49:13,IP Address,100,26,True,2020-05-25 11:49:14,R_2PthYqXlyAuDIoE,email,EN,Yes,,,"Sophomore,Junior",No,"Explore and study culture,Interest in a language",,No,,Yes,STEM,
2020-05-25 11:49:34,2020-05-25 11:50:04,IP Address,100,29,True,2020-05-25 11:50:04,R_40y87qENOjPa0Nj,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Travel through Europe,Interest in a language",,No,,Yes,Arts,
2020-05-25 11:49:49,2020-05-25 11:50:26,IP Address,100,37,True,2020-05-25 11:50:27,R_DcqLiLElQtQVbgd,email,EN,Yes,,,"Sophomore,Junior",No,,,No,,Yes,STEM,
2020-05-25 11:50:01,2020-05-25 11:50:48,IP Address,100,46,True,2020-05-25 11:50:48,R_1FlXNh4ZWr7dQqc,email,EN,Yes,,,Junior,No,,,Yes,Fall,Yes,STEM,
2020-05-25 11:50:34,2020-05-25 11:51:36,IP Address,100,62,True,2020-05-25 11:51:36,R_1jg291oaaihyX86,email,EN,Yes,,,Junior,No,Other,I did not study in Europe,No,,Yes,STEM,
2020-05-25 11:51:16,2020-05-25 11:51:47,IP Address,100,30,True,2020-05-25 11:51:47,R_3DwNOgA6mZekV9y,email,EN,Yes,,,Junior,No,,,No,,Yes,Humanities,
2020-05-19 14:48:47,2020-05-25 11:52:06,IP Address,100,507798,True,2020-05-25 11:52:06,R_1Q6HRsJc6bx1S01,email,EN,Yes,,,,,,,,,Yes,Social Sciences,
2020-05-25 11:52:35,2020-05-25 11:53:04,IP Address,100,28,True,2020-05-25 11:53:04,R_2zqXMYij2GroVH3,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,Yes,Social Sciences,
2020-05-25 11:53:02,2020-05-25 11:53:26,IP Address,100,23,True,2020-05-25 11:53:26,R_ux2aYjlb5JPD613,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,No,,No,STEM,
2020-05-25 11:52:50,2020-05-25 11:53:38,IP Address,100,47,True,2020-05-25 11:53:38,R_3OcssrH4m978LfA,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Subject related to major",,No,,No,"STEM,Humanities,Other",Double Major
2020-05-25 11:54:01,2020-05-25 11:54:39,IP Address,100,38,True,2020-05-25 11:54:39,R_3Kx5o5Tm390Xf8m,email,EN,No,,,Junior,Yes,Subject related to major,,No,,Yes,Social Sciences,
2020-05-25 11:54:46,2020-05-25 11:55:11,IP Address,100,25,True,2020-05-25 11:55:11,R_1eDKyg5wpzzUMMo,email,EN,Yes,,,,,,,No,,No,,
2020-05-25 11:54:59,2020-05-25 11:55:19,IP Address,100,19,True,2020-05-25 11:55:19,R_1GTZIaPPw41LwUn,email,EN,No,Financial Reasons,,,,,,No,,No,STEM,
2020-05-25 11:55:04,2020-05-25 11:55:45,IP Address,100,40,True,2020-05-25 11:55:45,R_2QM8E0sytLidETN,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,No,Arts,
2020-05-25 11:56:09,2020-05-25 11:56:40,IP Address,100,30,True,2020-05-25 11:56:40,R_2rOAiLrBieQwu4O,email,EN,Yes,,,Junior,No,,,Yes,"Fall,Winter,Spring",No,STEM,
2020-05-25 11:57:37,2020-05-25 11:58:39,IP Address,100,62,True,2020-05-25 11:58:39,R_Teon6pfzoD9gQkp,email,EN,No,Others,plan to in the future,,,,,Yes,Spring,Yes,STEM,
2020-05-25 11:58:29,2020-05-25 11:59:12,IP Address,100,43,True,2020-05-25 11:59:12,R_1qVyu5Cv3zNyJIE,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Subject related to major",,No,,Yes,Humanities,
2020-05-25 11:58:58,2020-05-25 11:59:25,IP Address,100,26,True,2020-05-25 11:59:25,R_2XiW9fO58ebLZFM,email,EN,Yes,,,Sophomore,No,,,No,,Yes,Social Sciences,
2020-05-25 11:58:55,2020-05-25 11:59:29,IP Address,100,33,True,2020-05-25 11:59:29,R_3PMiVD9nKvos0Yk,email,EN,Yes,,,"Sophomore,Junior",No,,,No,,Yes,"STEM,Humanities",
2020-05-25 11:59:16,2020-05-25 11:59:39,IP Address,100,23,True,2020-05-25 11:59:40,R_2wskoibhLbiTon9,email,EN,Yes,,,,No,,,No,,Yes,STEM,
2020-05-25 11:59:47,2020-05-25 12:01:07,IP Address,100,80,True,2020-05-25 12:01:07,R_tGwbBsElzrHmktX,email,EN,No,Uncomfortable Being Alone in a Foreign Setting,,,,,,No,,No,"STEM,Social Sciences",
2020-05-25 12:01:01,2020-05-25 12:01:31,IP Address,100,29,True,2020-05-25 12:01:31,R_29iCqCDxq2Kagjh,email,EN,Yes,,,Junior,No,"Explore and study culture,Interest in a language",,No,,Yes,STEM,
2020-05-25 12:02:51,2020-05-25 12:03:29,IP Address,100,37,True,2020-05-25 12:03:29,R_1JF8HFPJjUGiQbv,email,EN,Yes,,,,No,,,No,,Yes,STEM,
2020-05-25 12:02:58,2020-05-25 12:03:31,IP Address,100,33,True,2020-05-25 12:03:31,R_OpA5nWw06wthG8h,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Subject related to major,Travel through Europe,Interest in a language",,No,,Yes,Social Sciences,
2020-05-25 12:03:20,2020-05-25 12:03:45,IP Address,100,24,True,2020-05-25 12:03:45,R_1pWMfk7yjSThuHm,email,EN,No,Fulfilling Course Requirements,,,,,,No,,No,Arts,
2020-05-25 12:04:53,2020-05-25 12:05:58,IP Address,100,65,True,2020-05-25 12:05:58,R_3p5qROp2pW1TBv7,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Interest in a language",,Yes,"Winter,Spring",Yes,Humanities,
2020-05-25 12:07:14,2020-05-25 12:07:38,IP Address,100,23,True,2020-05-25 12:07:38,R_XSsnbeSxK9hdteh,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Subject related to major,Interest in a language",,No,,Yes,Humanities,
2020-05-25 12:09:26,2020-05-25 12:09:54,IP Address,100,28,True,2020-05-25 12:09:54,R_3Ev9s0z7SVbHFFv,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Travel through Europe",,No,,Yes,STEM,
2020-05-25 12:11:45,2020-05-25 12:12:27,IP Address,100,42,True,2020-05-25 12:12:27,R_3hEkWe7TC1YMGJy,email,EN,No,Uncomfortable Being Alone in a Foreign Setting,,,,,,No,,Yes,STEM,
2020-05-25 12:12:38,2020-05-25 12:13:28,IP Address,100,49,True,2020-05-25 12:13:28,R_1NrnLJglmEqMaTc,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe",,No,,Yes,STEM,
2020-05-25 12:18:22,2020-05-25 12:18:50,IP Address,100,28,True,2020-05-25 12:18:51,R_2OIHOBRlrbgtmis,email,EN,Yes,,,Junior,No,,,Yes,Fall,Yes,Humanities,
2020-05-25 12:17:27,2020-05-25 12:18:52,IP Address,100,85,True,2020-05-25 12:18:53,R_1nW6Ka0yfndc2N5,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,Yes,Fall,Yes,Humanities,
2020-05-25 12:21:02,2020-05-25 12:21:44,IP Address,100,41,True,2020-05-25 12:21:44,R_2cBJOtP50lowcSQ,email,EN,Yes,,,Junior,No,"Explore and study culture,Subject related to major",,Yes,Fall,Yes,Social Sciences,
2020-05-25 12:25:12,2020-05-25 12:25:33,IP Address,100,21,True,2020-05-25 12:25:33,R_1nU9sPROQ9dfvcI,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-25 12:25:50,2020-05-25 12:26:31,IP Address,100,41,True,2020-05-25 12:26:32,R_31sH56gRaVThwOx,email,EN,Yes,,,Junior,No,,,Yes,Spring,Yes,Other,Economics
2020-05-25 12:28:40,2020-05-25 12:29:09,IP Address,100,29,True,2020-05-25 12:29:09,R_wY7mIuqwTGU11XH,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major",,No,,No,STEM,
